X,Y,objectid,lea_school,ptmoved,comments,reviewed,school_nam,principal,street_lon,phys_addr,phys_city,phys_zip,phone,mail_addr,mail_city,mail_zip,fax,url_addres,county,accr_stat,sch_desg,sch_type,sch_ptype,sch_ctype,ext_hours,num_teach,bgn_grade,end_grade,pre_k,elem,middle,high,early_coll
629405.869800001,225396.9267,1587,920364, ,point verified,1,Cary Elementary,Rodney Stanton,400 Kildaire Farm Road,400 Kildaire Farm Road,Cary,27511,9194603455,400 Kildaire Farm Road,Cary,27511,9194603550,http://caryes.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,39,KG,05, ,yes, , , 
630756.1052,224417.065299999,1588,920368,"yes, 2012",down the street,1,Cary High,Douglas Thilman,638 Walnut St,638 Walnut St,Cary,27511,9194603549,638 Walnut St,Cary,27511,9194603573,http://caryhs.wcpss.net/,Wake,SA,Public,Regular School,None,Traditional,-,136,09,12, , , ,yes, 
636543.8336,224662.323100001,1589,920376, ,point verified,1,Combs Elementary,Muriel Summers,2001 Lorimer Rd,2001 Lorimer Rd,Raleigh,27606,9192334300,2001 Lorimer Rd,Raleigh,27606,9192334042,http://combses.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,51,KG,05, ,yes, , , 
643622.206200004,227067.1534,1590,920380, ,point verified,1,Conn Elementary,Barry Richburg,1220 Brookside Dr,1220 Brookside Dr,Raleigh,27604,9198567637,1220 Brookside Dr,Raleigh,27604,9198567643,http://connes.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,41,KG,05, ,yes, , , 
645643.125100002,218026.3024,1591,920384, ,point verified,1,Creech Road Elementary,Catherine Berry,450 Creech Rd,450 Creech Rd,Garner,27529,9196622359,450 Creech Rd,Garner,27529,9196622372,http://creechroades.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,33,KG,05, ,yes, , , 
640583.937700003,228939.588399999,1592,920388, ,point verified,1,Daniels Middle,Elizabeth Battle,2816 Oberlin Rd,2816 Oberlin Rd,Raleigh,27608,9198814860,2816 Oberlin Rd,Raleigh,27608,9198811418,http://danielsms.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,70,06,08, , ,yes, , 
623149.874200001,225200.4351,1593,920390,"yes, 2012",down the street,1,Davis Drive Elementary,James Mack,2151 Davis Drive,2151 Davis Drive,Cary,27519,9193872130,2151 Davis Drive,Cary,27519,9193872132,http://davisdrive.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,51,KG,05, ,yes, , , 
623122.166100003,224923.138,1594,920391,"yes, 2012",down the street,1,Davis Drive Middle,Karen Summers,2101 Davis Drive,2101 Davis Drive,Cary,27519,9193873033,2101 Davis Drive,Cary,27519,9193873039,http://davisdrivems.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,65,06,08, , ,yes, , 
643053.510600001,231998.0207,1595,920396, ,point verified,1,Douglas Elementary,Donna Spivey,600 Ortega Rd,600 Ortega Rd,Raleigh,27609,9198814894,600 Ortega Rd,Raleigh,27609,9198814896,http://douglas.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,48,KG,05, ,yes, , , 
647490.525300004,238618.7399,1596,920398, ,point verified,1,Durant Road Elementary,Teresa Winstead,9901 Durant Rd,9901 Durant Rd,Raleigh,27614,9198704220,9901 Durant Rd,Raleigh,27614,9198704218,http://durantes.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,62,KG,05, ,yes, , , 
646817.188000001,238966.027899999,1597,920399, ,point verified,1,Durant Road Middle,Fred Sawyer,10401 Durant Rd,10401 Durant Rd,Raleigh,27614,9198704098,10401 Durant Rd,Raleigh,27614,9195180021,http://durantroadms.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,91,06,08, , ,yes, , 
630507.486900002,228853.227299999,1598,920400, ,point verified,1,Reedy Creek Middle,Therman Flowers,930 Reedy Creek Road,930 Reedy Creek Road,Cary,27513,9194603504,930 Reedy Creek Road,Cary,27513,9194603391,http://reedycreekms.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,61,06,08, , ,yes, , 
648131.125100002,233875.669100001,1599,920408, ,point verified,1,East Millbrook Middle,Larry Livengood,3801 Spring Forest Rd,3801 Spring Forest Rd,Raleigh,27616,9198508755,3801 Spring Forest Rd,Raleigh,27616,9198508770,http://eastmillbrookms.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,76,06,08, , ,yes, , 
654582.385799997,230446.092999998,1600,920410, ,point verified,1,East Wake Middle,Nancy Allen,2700 Old Milburnie Rd,2700 Old Milburnie Rd,Raleigh,27604,9192668500,2700 Old Milburnie Rd,Raleigh,27604,9192668506,http://eastwakems.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,63,06,08, , ,yes, , 
645377.887900002,225771.990699999,1601,920412, ,point verified,1,William G Enloe High,Scott Lyons,128 Clarendon Cres,128 Clarendon Crescent,Raleigh,27610,9198567918,128 Clarendon Crescent,Raleigh,27610,9198567917,http://enloehs.wcpss.net/,Wake,SA,Public,Regular School,Magnet,Traditional,-,164,09,12, , , ,yes, 
629922.677100003,222792.239,1602,920414, ,point verified,1,Farmington Woods Elementary,Anne Pierce,1413 Hampton Valley Rd,1413 Hampton Valley Rd,Cary,27511,9194603469,1413 Hampton Valley Rd,Cary,27511,9194603423,http://fwes.wcpss.net/,Wake, ,Public,Regular School,Magnet,Modified,-,52,KG,05, ,yes, , , 
649752.800899997,235592.288199998,1603,920415,"yes, 2012",across the street,1,Fox Road Elementary,Robert Lewis,7101 Fox Rd,7101 Fox Rd,Raleigh,27616,9198508845,7101 Fox Rd,Raleigh,27616,9198508854,http://foxroades.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,49,KG,05, ,yes, , , 
643514.666699998,222440.828499999,1604,920416, ,point verified,1,Fuller Elementary,Cheryl Fenner,806 Calloway Dr,806 Calloway Dr,Raleigh,27610,9198567625,806 Calloway Dr,Raleigh,27610,9198567633,http://fulleres.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,38,KG,05, ,yes, , , 
631613.941799998,205585.078899998,1605,920420,"yes, 2012",across town,1,FuquayVarina Elementary,Steven Moore,6600 Johnson Pond Rd,6600 Johnson Pond Rd,Fuquay-Varina,27526,9195572566,6600 Johnson Pond Rd,Fuquay-Varina,27526,9195572548,http://fuquayes.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,46,KG,05, ,yes, , , 
628187.124899998,203509.046799999,1606,920424, ,point verified,1,FuquayVarina Middle,William Holley,109 N Ennis Street,109 N Ennis Street,Fuquay-Varina,27526,9195572727,109 N Ennis Street,Fuquay-Varina,27526,9195572754,http://fvms.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,61,06,08, , ,yes, , 
642598.912799999,217593.709100001,1607,920436, ,point verified,1,Garner High,Drew Cook,2101 Spring Dr,2101 Spring Dr,Garner,27529,9196622379,2101 Spring Dr,Garner,27529,9196622397,http://garnerhs.wcpss.net/,Wake,SA,Public,Regular School,Magnet,Traditional,-,151,09,12, , , ,yes, 
641771.149999999,233526.6039,1608,920440,"yes, 2012",down the street,1,Green Elementary,Lisa Brown,5307 Six Forks Rd,5307 Six Forks Rd,Raleigh,27609,9198811390,5307 Six Forks Rd,Raleigh,27609,9198811398,http://gyr.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,37,KG,05, ,yes, , , 
652773.211999997,224879.409000002,1609,920446, ,point verified,1,Hodge Road Elementary,Debra Pearce,2128 Mingo Bluff Boulevard,2128 Mingo Bluff Boulevard,Knightdale,27545,9192668599,2128 Mingo Bluff Boulevard,Knightdale,27545,9192668558,http://hodgeroades.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,39,KG,05, ,yes, , , 
625152.824100003,211393.497000001,1610,920447, ,point verified,1,Holly Springs Elementary,Windell Harris,401 Holly Springs Road,401 Holly Springs Road,Holly Springs,27540,9195572660,401 Holly Springs Road,Holly Springs,27540,9195572666,http://hollyspringses.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,64,KG,05, ,yes, , , 
643695.614500001,224677.025699999,1611,920448, ,point verified,1,Hunter Elementary,Sylvia Wilkins,1018 E Davie St,1018 E Davie St,Raleigh,27601,9198567676,1018 E Davie St,Raleigh,27601,9198567680,http://hunteres.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,49,KG,05, ,yes, , , 
638403.572700001,235010.406300001,1612,920452, ,point verified,1,Jeffreys Grove Elementary,Lisa Cruz,6119 Creedmoor Rd,6119 Creedmoor Rd,Raleigh,27612,9198814910,6119 Creedmoor Rd,Raleigh,27612,9198814911,http://www.jeffreysgrove.com/,Wake, ,Public,Regular School,None,Traditional,-,33,KG,05, ,yes, , , 
653645.4551,243789.697700001,1613,920454, ,point verified,1,Heritage Elementary,Jennifer Abraham,3500 Rogers Road,3500 Rogers Road,Wake Forest,27587,9195626000,3500 Rogers Road,Wake Forest,27587,9195626006,http://heritagees.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,58,KG,05, ,yes, , , 
642772.499899998,228880.937399998,1614,920456, ,point verified,1,Joyner Elementary,Kathryn Hutchinson,2300 Noble Rd,2300 Lowden St.,Raleigh,27608,9198567650,2300 Lowden St.,Raleigh,27608,9198567661,http://joyneres.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,47,KG,05, ,yes, , , 
629607.395900004,226646.583299998,1615,920460, ,point verified,1,Kingswood Elementary,Sherry Schliesser,519 Ferrell Street,200 E. Johnson Street,Cary,27513,9194603481,200 E. Johnson Street,Cary,27513,9194603387,http://kingswoodes.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,29,KG,05, ,yes, , , 
638540.838100001,229044.8281,1616,920468, ,point verified,1,Lacy Elementary,Robert Grant,1820 Ridge Rd,2001 Lake Boone Trail,Raleigh,27607,9198814920,2001 Lake Boone Trail,Raleigh,27607,9198811434,http://lacyes.wcpss.net,Wake, ,Public,Regular School,None,Traditional,-,60,KG,05, ,yes, , , 
635008.586400002,237197.534200002,1617,920469, ,point verified,1,Leesville Road Elementary,Cecilia Chapman,8401 Leesville Rd,8401 Leesville Rd,Raleigh,27613,9198704200,8401 Leesville Rd,Raleigh,27613,9198704188,http://les.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,52,KG,05, ,yes, , , 
640632.687200002,237584.609700002,1618,920470, ,point verified,1,Lead Mine Elementary,Gary Baird,8301 Old Leadmine Rd,8301 Old Leadmine Rd,Raleigh,27615,9198704120,8301 Old Leadmine Rd,Raleigh,27615,9198704122,http://leadmine.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,36,KG,05, ,yes, , , 
635010.311300002,237344.925000001,1619,920471, ,point verified,1,Leesville Road Middle,Patti Hamler,8405 Leesville Rd,8405 Leesville Rd,Raleigh,27613,9198704141,8405 Leesville Rd,Raleigh,27613,9198704166,http://leesvillems.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,72,06,08, , ,yes, , 
643369.624899998,224374.228999998,1620,920472, ,point verified,1,Ligon Middle,Gretta Dula,706 E Lenoir St,706 E Lenoir St,Raleigh,27601,9198567929,706 E Lenoir St,Raleigh,27601,9198563745,http://ligon.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,74,06,08, , ,yes, , 
635015.148800001,237524.066100001,1621,920473, ,point verified,1,Leesville Road High,Anthony Muttillo,8409 Leesville Rd,8409 Leesville Rd,Raleigh,27613,9198704250,8409 Leesville Rd,Raleigh,27613,9198704287,http://leesville.org/,Wake,SA,Public,Regular School,None,Traditional,-,128,09,12, , , ,yes, 
626881.237199999,204103.250500001,1622,920476,"yes, 2012",down the street,1,Lincoln Heights Elementary,Milinda Demchak-Crawford,307 Bridge St,307 Bridge St,Fuquay-Varina,27526,9195572587,307 Bridge St,Fuquay-Varina,27526,9195572769,http://lincolnheightses.wcpss.net/,Wake, ,Public,Regular School,Magnet,Modified,-,37,KG,05, ,yes, , , 
639630.212499999,235331.256099999,1623,920488, ,point verified,1,Lynn Road Elementary,Eloise Sheats,1601 Lynn Rd,1601 Lynn Rd,Raleigh,27612,9198704074,1601 Lynn Rd,Raleigh,27612,9198704094,http://lynnroades.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,43,KG,05, ,yes, , , 
638037.237199999,228779.037599999,1624,920492, ,point verified,1,Martin Middle,Diann Kearney,1701 Ridge Rd,1701 Ridge Rd,Raleigh,27607,9198814970,1701 Ridge Rd,Raleigh,27607,9198811416,http://martinms.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,77,06,08, , ,yes, , 
644759.697999999,232969.072700001,1625,920496, ,point verified,1,Millbrook Elementary,Edward Gainor (interim),1520 E Millbrook Rd,1520 E Millbrook Rd,Raleigh,27609,9198508700,1520 E Millbrook Rd,Raleigh,27609,9198508709,http://millbrookes.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,56,PK,05,yes,yes, , , 
645403.109499998,234696.4694,1626,920500, ,point verified,1,Millbrook High,Dana King,2201 Spring Forest Rd,2201 Spring Forest Rd,Raleigh,27615,9198508787,2201 Spring Forest Rd,Raleigh,27615,9198508803,http://mhs.wcpss.net/,Wake,SA,Public,Regular School,Magnet,Traditional,-,167,09,12, , , ,yes, 
623465.803300001,228696.2031,1627,920504,"yes, 2012",down the street,1,Morrisville Elementary,Robin Swaim,1519 Morrisville Pkwy,1519 Morrisville Pkwy,Morrisville,27560,9194603400,1519 Morrisville Pkwy,Morrisville,27560,9194603410,http://morrisvillees.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,48,KG,05, ,yes, , , 
635026.368600003,226379.655999999,1628,920508, ,point verified,1,Mount Vernon,Robert Gupton,5418 Chapel Hill Rd,5418 Chapel Hill Rd,Raleigh,27607,9192334313,5418 Chapel Hill Rd,Raleigh,27607,9192334006,http://mtvernonms.wcpss.net/,Wake, ,Public,Alternative Education,None,Traditional,-,40,KG,08, , ,yes, , 
644691.6976,218059.640700001,1629,920512, ,point verified,1,North Garner Middle,Gregory Butler,720 Powell Dr,720 Powell Dr,Garner,27529,9196622434,720 Powell Dr,Garner,27529,9196625637,http://northgarnerms.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,63,06,08, , ,yes, , 
643608.760399997,236494.025800001,1630,920516, ,point verified,1,North Ridge Elementary,Robert Soutter,7120 Harps Mill Rd,7120 Harps Mill Rd,Raleigh,27615,9198704100,7120 Harps Mill Rd,Raleigh,27615,9198704107,http://northridgees.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,47,KG,05, ,yes, , , 
628572.651699997,226882.229600001,1631,920520,"yes, 2012",across town,1,Northwoods Elementary,Robin Wahl,8850 Chapel Hill Road,8850 Chapel Hill Road,Cary,27513,9194603491,8850 Chapel Hill Road,Cary,27513,9194603493,http://northwoodses.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,40,KG,05, ,yes, , , 
629244.1646,217905.599300001,1632,920522,"yes, 2012",down the street,1,Oak Grove Elementary,Beth Jarman,10401 Penny Road,10401 Penny Road,Raleigh,27606,9193874490,10401 Penny Road,Raleigh,27606,9193874496,http://oakgrovees.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,50,KG,05, ,yes, , , 
619129.855899997,220185.350000001,1633,920523,"yes, 2012",down the street,1,Olive Chapel Elementary,Nanette Lavery,1751 Olive Chapel Road,1751 Olive Chapel Road,Apex,27502,9193874440,1751 Olive Chapel Road,Apex,27502,9193874447,http://olivechapeles.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,58,KG,05, ,yes, , , 
638959.239600003,226752.908199999,1634,920524, ,point verified,1,Olds Elementary,Mary Wheeler,204 Dixie Trail,204 Dixie Trail,Raleigh,27607,9198567699,204 Dixie Trail,Raleigh,27607,9198562989,http://oldses.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,20,KG,05, ,yes, , , 
641498.437700003,226362.1094,1635,920525, ,point verified,1,Partnership Elementary,Mark Kenjarski,601 Devereux Street,601 Devereux Street,Raleigh,27605,9198568200,601 Devereux Street,Raleigh,27605,9198568234,http://partnership.wcpss.net/,Wake, ,Public,Regular School,None,Modified,-,25,KG,05, ,yes, , , 
644292.947999999,226181.3598,1636,920528, ,point verified,1,Phillips High,Frederick McNary,1923 Milburnie Rd,1923 Milburnie Rd,Raleigh,27610,9198567710,1923 Milburnie Rd,Raleigh,27610,9198567763,http://phillipshs.wcpss.net/,Wake, ,Public,Alternative Education,None,Traditional,-,36,09,12, , , ,yes, 
627932.439599998,218114.344300002,1637,920530,"yes, 2012",down the street,1,Penny Road Elementary,Mary Bohr,10900 Penny Rd,10900 Penny Rd,Cary,27518,9193872136,10900 Penny Rd,Cary,27511,9193874403,http://pennyroades.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,41,KG,05, ,yes, , , 
639068.9111,244136.052999999,1638,920531,"yes, 2012",down the street,1,Pleasant Union Elementary,Kevin Biles,1900 Pleasant Union Ch Rd,1900 Pleasant Union Chr Rd,Raleigh,27614,9198704230,1900 Pleasant Union Church R*,Raleigh,27614,9198704229,http://pleasantuniones.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,40, , , , , , , 
645259.349100001,224605.723999999,1639,920532, ,point verified,1,Poe Elementary,Annice Williams,400 Peyton St,400 Peyton St,Raleigh,27610,9192504777,400 Peyton St,Raleigh,27610,9192504774,http://poees.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,25,PK,05,yes,yes, , , 
645422.333300002,226984.114700001,1640,920536, ,point verified,1,Powell Elementary,Charles Miller,1130 Marlborough Rd,1130 Marlborough Rd,Raleigh,27610,9198567737,1130 Marlborough Rd,Raleigh,27610,9198567749,http://powelles.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,33,KG,05, ,yes, , , 
644311.874499999,211450.688000001,1641,920540, ,point verified,1,Rand Road Elementary,Rhonda Jones,300 Arbor Greene Dr,300 Arbor Greene Dr,Garner,27529,9196622275,300 Arbor Greene Dr,Garner,27529,9196622432,http://randroades.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,35,KG,05, ,yes, , , 
641141.743799999,230274.674800001,1642,920548, ,point verified,1,Root Elementary,Lewis Ware,305 Church St. at North Hills,3202 Northampton Street,Raleigh,27609,9198814940,3202 Northampton Street,Raleigh,27609,9198811427,http://aldertrootes.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,31,KG,05, ,yes, , , 
641403.166900001,234196.662300002,1643,920552,"yes, 2012",down the street,1,Sanderson High,Gregory Decker,5500 Dixon Drive,5500 Dixon Drive,Raleigh,27609,9198814800,5500 Dixon Drive,Raleigh,27609,9198815006,http://sandersonhs.wcpss.net/,Wake,SA,Public,Regular School,None,Traditional,-,115,09,12, , , ,yes, 
640965.375799999,217735.1844,1644,920560, ,point verified,1,Smith Elementary,Christopher Lassiter,10225 Chambers Road,1101 Maxwell Drive,Raleigh,27603,9196622458,1101 Maxwell Drive,Fuquay-Varina,27603,9196622948,http://smithes.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,43,PK,05,yes,yes, , , 
645380.238200001,221527.1996,1645,920562, ,point verified,1,Southeast Raleigh High,John Wall,2600 Rock Quarry Road,2600 Rock Quarry Road,Raleigh,27610,9198562800,2600 Rock Quarry Road,Raleigh,27610,9198562827,http://www.srhs.net/,Wake,SA,Public,Regular School,Magnet,Modified,-,112,09,12, , , ,yes, 
637415.525700003,231448.184599999,1646,920564,"yes, 2012",down the street,1,Stough Elementary,Cheryl Stidham,4210 Edwards Mill Rd,4210 Edwards Mill Rd,Raleigh,27612,9198814950,4210 Edwards Mill Rd,Raleigh,27612,9198811422,http://stough.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,40,KG,05, ,yes, , , 
633687.5625,221356.021600001,1647,920568, ,point verified,1,Swift Creek Elementary,John Umstead,5601 Tryon Rd,5601 Tryon Rd,Raleigh,27606,9192334320,5601 Tryon Rd,Raleigh,27606,9192334344,http://swiftcreekes.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,-,34,KG,05, ,yes, , , 
642588.528499998,215281.532299999,1648,920570,"yes, 2012",down the street,1,Timber Drive Elementary,Kendra Culberson,1601 Timber Drive,1601 Timber Drive,Garner,27529,9197739500,1601 Timber Drive,Garner,27529,9197739507,http://timberdrivees.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,-,34,KG,05, ,yes, , , 
641654.031400003,227724.6928,1649,920572, ,point verified,1,Underwood Elementary,Jacqueline Jordan,1614 Glenwood Avenue,1614 Glenwood Avenue,Raleigh,27608,9198567663,1614 Glenwood Avenue,Raleigh,27608,9198567981,http://underwoodes.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,-,38,KG,05, ,yes, , , 
